no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
112,[],1537643369446354949,RezaMukhamad1,Reza Mukhamad,1839879993519943700,@MRustamLatowale @ferrykoto Harusnya keputusan sebesar pemindahan ibu kota melalui plebiscite apakah mayoritas penduduk Indonesia menyetujui pemindahan ibu kota...tidak hanya bergantung  pada mekanisme normatif asumsi suara rakyat - DPR - presiden,Sat Sep 28 04:09:08 +0000 2024,0,2
113,"[{'display_url': 'nasional.kompas.com/read/2024/04/2…', 'expanded_url': 'https://nasional.kompas.com/read/2024/04/29/06514401/uu-dkj-disahkan-jokowi-jakarta-masih-ibu-kota-ri-sampai-ada-keppres', 'url': 'https://t.co/D6C8K1Oph0', 'indices': [89, 112]}]",1689127825440493568,Dogelkarya76_82,Ayah_e_Faiq,1839874762967003453,"""UU DKJ Disahkan Jokowi, Jakarta Masih Ibu Kota RI sampai Ada Keppres Pemindahan ke IKN"" https://t.co/D6C8K1Oph0",Sat Sep 28 03:48:21 +0000 2024,0,0
114,"[{'display_url': 'peradaban.id/isi-kuliah-umu…', 'expanded_url': 'https://peradaban.id/isi-kuliah-umum-kebangsaan-di-unmul-ketum-ansor-singgung-keberanian-dan-efek-kesejahteraan-ikn/', 'url': 'https://t.co/dkm83I5NAk', 'indices': [236, 259]}]",1141080466599972864,g_mudanusantara,Generasi Muda Nusantara,1839874372237979906,"Isi Kuliah Umum Kebangsaan di Unmul, Ketum Ansor Singgung Keberanian dan Efek Kesejahteraan IKN

Dalam paparannya, Bang Addin menyinggung keberanian, kesinambungan dan efek keadilan dalam pemindahan ibu kota negara ke Kalimantan Timur

https://t.co/dkm83I5NAk",Sat Sep 28 03:46:48 +0000 2024,0,0
115,[],149316229,rozibeni81,#TheCitizen |🇮🇩,1839868774083899538,Ibu Kota Negara (IKN) TETAP di Jakarta sampai dengan ditetapkan pemindahan dg KEPPRES. UU IKN dan UU DKJ menentukan demikian. (vide Pasal 4 dan Pasal 39 UU 3/2022),Sat Sep 28 03:24:33 +0000 2024,0,0
116,"[{'display_url': 'nasional.kompas.com/read/2024/09/1…', 'expanded_url': 'https://nasional.kompas.com/read/2024/09/19/05250041/menanti-kapan-ibu-kota-pindah-ke-ikn-jokowi-belum-teken-keppres', 'url': 'https://t.co/2exveG9TND', 'indices': [94, 117]}]",1521948285979664384,Antinow4,Anti.now,1839865558428463403,"@Hilmi28 kemungkinan besar dilantik di Jakarta selama belum ada Keppres pemindahan ibu kota. 
https://t.co/2exveG9TND https://t.co/jnmcbp0l6W",Sat Sep 28 03:11:46 +0000 2024,0,4
117,[],837332641,junaedidev,Jun,1839862421923738035,"@fendyoesin @ardisatriawan Gua setuju dengan pemindahan ibu kota, bukan bikin kota dari 0",Sat Sep 28 02:59:19 +0000 2024,0,0
118,[],1604284818715381760,cobacobabudi,coba coba budi,1839862094688395773,"@Hilmi28 Status ibu kota di Jakarta belum dicabut selama belum ada Keppres pemindahan ibu kota, ustadz @Hilmi28",Sat Sep 28 02:58:01 +0000 2024,0,0
119,[],1819302965616005120,siska_faj45,siska fajrinah,1839855851487801484,@meraaahputiiih Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden Jokowi sebagai langkah konkret dalam menghadapi perubahan iklim dan lingkungan,Sat Sep 28 02:33:12 +0000 2024,0,0
120,[],1717846074470313984,asiyah_nan79195,Nanda Asiyah,1839854286731407618,@meraaahputiiih Pemindahan ibu kota menandakan era baru untuk Indonesia yang lebih maju.,Sat Sep 28 02:26:59 +0000 2024,0,0
121,[],1832767526708920320,BayuMustak52252,Bayu Mustakim,1839852725716295865,"@realfedinuril Tidak penting bung Karno pernah bilang ibu kota harus pindah.
Karena ibu kota kita emang harus pindah karena jakarta sudah sangat padat dan banyak masalah di jakarta. Yang jadi masalah pemindahan ibukota apakah sudah di lakukan dengan benar. Pemilihan tempatnya, anggarannya dll.",Sat Sep 28 02:20:47 +0000 2024,0,0
122,[],1708687814714621952,rehan_paul5,Rehan Paul,1839852433461121255,@garudadidada10 Pemindahan ibu kota memicu investasi dan lapangan kerja baru,Sat Sep 28 02:19:37 +0000 2024,0,0
123,[],1689891504884740096,laily_saadah75,Laily Saadah,1839851972285083717,"@meraaahputiiih Pemindahan ibu kota, bukti nyata bahwa kita siap menuju masa depan yang lebih baik.",Sat Sep 28 02:17:47 +0000 2024,0,0
